gene,scores,logfoldchanges,pvals,pvals_adj,pct_neg,pct_pos
NNMT,0.07833685,0.23052482,0.9375601061906063,1.0,0.0014176541127212863,0.0011874010499125073
LCNL1,0.07815461,0.32719734,0.9377050675924016,1.0,0.0010213207048637223,0.0007916006999416715
MNDA,0.07717019,0.08959263,0.9384881525764489,1.0,0.005101522326781976,0.004874593783851346
FZD4,0.076600105,0.7598226,0.9389416775116133,1.0,0.0005792565191764395,0.0003541371552370636
FKBP10,0.076423556,0.64743716,0.9390821312937001,1.0,0.0005995813093229813,0.0003749687526039497
GASK1B,0.07641883,1.1166239,0.939085884776563,1.0,0.00039125221032092845,0.00016665277893508876
SPEG,0.07625932,0.47297657,0.9392127876761742,1.0,0.0008282351984715757,0.0006041163236396967
SPOCK3,0.07573111,0.9366286,0.9396330194783843,1.0,0.0004725513709070954,0.0002499791684026331
FCN1,0.07572964,0.08648895,0.9396341942943028,1.0,0.0006808804699091482,0.00045829514207149406
LTF,0.07487106,0.09760063,0.940317300277529,1.0,0.004344423893823297,0.004124656278643446
LAD1,0.07452398,0.4113032,0.9405934607778628,1.0,0.0008231540009349404,0.0006041163236396967
SIRPA,0.07418126,0.6384132,0.940866160878619,1.0,0.000655474482225971,0.00043746354470460794
CAGE1,0.074054375,0.17239933,0.9409671212827002,1.0,0.0021341029653868825,0.0019165069577535205
FCGR1A,0.07330871,0.30856076,0.9415604654645001,1.0,0.0009654275319607326,0.0007499375052078994
SSPN,0.07330064,0.5130309,0.9415668851312816,1.0,0.000548769333956627,0.0003333055578701775
SEMA3C,0.07278864,1.0002377,0.9419743124460485,1.0,0.0004014146053941993,0.00018748437630197485
RUFY4,0.072784245,0.11143493,0.9419778090040637,1.0,0.0022763764964126745,0.002062328139321723
TSKU,0.072456285,0.4240623,0.9422387929534038,1.0,0.0008587223836913884,0.0006457795183734689
ARFGEF3,0.0719185,0.5760331,0.9426667673046787,1.0,0.000503038556126908,0.0002916423631364053
CPA1,0.07157736,2.3107712,0.9429382581495434,1.0,0.0003353590374179387,0.00012498958420131655
COL4A2,0.07107995,0.5245288,0.9433341272907154,1.0,0.0008129916058616695,0.0006041163236396967
EPCAM,0.070814155,-0.01801144,0.9435456683516924,1.0,0.0027082782870266864,0.002499791684026331
DAB2,0.07034184,0.098399,0.9439215791788189,1.0,0.0015192780634539949,0.0013123906341138238
TMEM176A,0.07017837,0.06238993,0.9440516918411941,1.0,0.002372919249608748,0.0021664861261561537
CMKLR1,0.06968214,0.30054426,0.944446654100488,1.0,0.0009755899270340034,0.0007707691025747854
HEMGN,0.06920051,0.21149287,0.9448300196295659,1.0,0.001661551594479787,0.0014582118156820265
CXCL1,0.069006816,1.0163703,0.9449841950620399,1.0,0.0008485599886181175,0.0006457795183734689
GRID2IP,0.06813102,0.463847,0.9456813356130195,1.0,0.0007418548403487734,0.0005416215315390384
PEBP4,0.06812137,1.4020132,0.9456890190989384,1.0,0.0003251966423446678,0.00012498958420131655
GSC,0.06777281,0.35024816,0.9459664880634775,1.0,0.0007825044206418569,0.0005832847262728105
FNDC4,0.06726772,0.13688259,0.94636856878623,1.0,0.0014684660880876406,0.0012707274393800516
PRSS22,0.06710594,0.32719734,0.9464973613694054,1.0,0.0010721326802300766,0.0008749270894092159
CREB3L1,0.067081094,0.3975449,0.9465171448598916,1.0,0.000655474482225971,0.00045829514207149406
VWF,0.06692133,0.6085113,0.9466443334205479,1.0,0.0006757992723725127,0.0004791267394383801
TGM2,0.06691564,0.48062983,0.9466488636062839,1.0,0.0006757992723725127,0.0004791267394383801
SCART1,0.06579883,0.045611862,0.9475379887721616,1.0,0.004339342696286661,0.004145487876010333
RND3,0.06570854,0.38246492,0.9476098751849443,1.0,0.0008180728033983049,0.0006249479210065828
MS4A7,0.065019704,0.10394413,0.9481583134054294,1.0,0.002149346557996789,0.0019581701524872927
KRTAP16-1,0.064896025,0.1846068,0.948256785994655,1.0,0.0019613422491412775,0.001770685776185318
MXRA8,0.063814186,0.25335485,0.9491181822591541,1.0,0.001041645495010264,0.0008540954920423298
CXCL2,0.06367819,-0.04436541,0.9492264704045112,1.0,0.0035415946830348976,0.003353887176068661
DSC2,0.063456155,0.3830865,0.9494032723173677,1.0,0.0006656368772992419,0.0004791267394383801
PRSS38,0.06345551,0.41876867,0.9494037885309836,1.0,0.0006656368772992419,0.0004791267394383801
SGCD,0.06345522,0.6426637,0.9494040179592642,1.0,0.00045730777829718907,0.0002708107657695192
STEAP2,0.063454464,0.72710353,0.9494046202085207,1.0,0.00045730777829718907,0.0002708107657695192
DOCK1,0.06345435,0.6122828,0.9494047062441312,1.0,0.00045730777829718907,0.0002708107657695192
SHISA2,0.06344783,0.41624737,0.9494098970603854,1.0,0.00045730777829718907,0.0002708107657695192
RASEF,0.06276995,0.29390666,0.9499496962724431,1.0,0.0009552651368874616,0.0007707691025747854
SLC18A2,0.061744403,0.21386264,0.9507663790279964,1.0,0.0012855429767687648,0.0011040746604449629
TNXB,0.061387848,0.43968496,0.9510503300556923,1.0,0.00070120526005569,0.0005207899341721523
NEFL,0.061352335,-0.15276732,0.9510786107716963,1.0,0.0013261925570618484,0.001145737855178735
CELA3A,0.061207697,2.3863673,0.9511937993951809,1.0,0.00030487185219812605,0.00012498958420131655
FZD7,0.06071317,0.2567909,0.9515876454781761,1.0,0.0011991626186459625,0.0010207482709774186
KLK4,0.060697068,0.17313963,0.9516004669722564,1.0,0.0009908335196439097,0.0008124322973085576
TAS2R31,0.060515802,0.8905915,0.9517448315491688,1.0,0.000386171012784293,0.00020831597366886094
PI3,0.060505033,-0.27310437,0.9517534079965256,1.0,0.000386171012784293,0.00020831597366886094
CXCL12,0.06035312,0.583533,0.9518743967351644,1.0,0.0006148249019328876,0.00043746354470460794
CD14,0.060339253,0.003204287,0.9518854400963739,1.0,0.0029064449909554685,0.0027289392550620783
CPB1,0.060177613,1.6738423,0.9520141748166957,1.0,0.0004268205930773765,0.0002499791684026331
ZBTB16,0.06016465,-0.0147528825,0.9520245011854555,1.0,0.018581939391475785,0.01839430047496042
HEY2,0.060160793,0.0931102,0.9520275704132787,1.0,0.0012601369890855878,0.0010832430630780768
IL24,0.059825238,0.6788553,0.9522948254324283,1.0,0.00046747017337045996,0.0002916423631364053
CELA2A,0.05965038,2.4630456,0.9524340916067532,1.0,0.0002794658645149489,0.00010415798683443047
ARSJ,0.05964775,0.49181655,0.9524361856303565,1.0,0.0004877949635170017,0.0003124739605032914
P2RY13,0.05930474,1.4240694,0.9527093868083442,1.0,0.00032011544480803236,0.00014582118156820264
FABP7,0.059130963,0.28645045,0.9528477967099802,1.0,0.0003404402349545741,0.00016665277893508876
COL23A1,0.058963887,0.52531284,0.9529808723585885,1.0,0.0005690941241031686,0.00039580034997083576
TFAP2B,0.058784563,0.7530736,0.9531237028006286,1.0,0.00038108981524765756,0.00020831597366886094
RAB25,0.058618244,0.11140114,0.9532561787361166,1.0,0.001651389199406516,0.0014790434130489125
SCGB2A1,0.05861565,0.8802109,0.9532582442005212,1.0,0.0004014146053941993,0.00022914757103574703
KAZALD1,0.058609996,3.212457,0.953262748061492,1.0,0.0001930855063921465,2.0831597366886094e-05
SMR3B,0.058094542,2.174118,0.9536733228368861,1.0,0.0002540598768317717,8.332638946754438e-05
RNF222,0.05809436,0.58124864,0.9536734662762877,1.0,0.0004623889758338245,0.0002916423631364053
HOXB13,0.0577534,0.6228067,0.9539450571252316,1.0,0.000503038556126908,0.0003333055578701775
KCTD16,0.057752248,0.5939446,0.9539459751555678,1.0,0.000503038556126908,0.0003333055578701775
METTL24,0.05725307,0.12855601,0.9543436027731611,1.0,0.00181398752057885,0.0016456961919840013
HKDC1,0.056744024,0.072952904,0.9547491028414141,1.0,0.0029166073860287392,0.002749770852428964
ALDH7A1,0.05652779,0.16447148,0.9549213592865425,1.0,0.000853641186154753,0.000687442713107241
ABCA10,0.05636925,0.680799,0.9550476552403057,1.0,0.00045730777829718907,0.0002916423631364053
RAB17,0.056363918,1.6370074,0.9550519014664679,1.0,0.00024897867929513627,8.332638946754438e-05
MPEG1,0.05636334,0.51915866,0.9550523605180213,1.0,0.00045730777829718907,0.0002916423631364053
LTC4S,0.05623858,-0.004520523,0.9551517455301183,1.0,0.022397918741488995,0.022227314390467462
SPRR2A,0.05601964,1.3396852,0.9553261587299575,1.0,0.00028962825958821973,0.00012498958420131655
SEMA5A,0.05568873,0.4104095,0.9555897766185046,1.0,0.0007469360378854088,0.0005832847262728105
SAG,0.05568495,0.37640542,0.9555927892585526,1.0,0.0007469360378854088,0.0005832847262728105
COL4A1,0.05567645,0.3056098,0.9555995605280235,1.0,0.0007469360378854088,0.0005832847262728105
AQP1,0.055329837,0.92807347,0.9558756933259452,1.0,0.0003709274201743867,0.00020831597366886094
POU5F1B,0.055329114,0.83247775,0.955876267173528,1.0,0.0003709274201743867,0.00020831597366886094
RAMP2,0.055164162,0.54957473,0.9560076788716716,1.0,0.0005995813093229813,0.00043746354470460794
RIN2,0.054812722,0.7070922,0.9562876643726093,1.0,0.0004319017906140119,0.0002708107657695192
NEXMIF,0.05480732,1.8390356,0.9562919683525986,1.0,0.00022357269161195912,6.249479210065827e-05
EPPK1,0.054636173,0.308514,0.9564283190976688,1.0,0.0006605556797626064,0.0004999583368052662
LIMCH1,0.05446557,0.4093396,0.9565642407116258,1.0,0.0004725513709070954,0.0003124739605032914
EBF4,0.054135233,0.30856076,0.9568274220571769,1.0,0.0009298591492042845,0.0007707691025747854
CLDN5,0.05378397,0.61150664,0.95710727977774,1.0,0.0005538505314932623,0.00039580034997083576
CCL15-CCL14,0.05377666,0.20887224,0.9571131048229832,1.0,0.0009705087294973679,0.0008124322973085576
C19orf71,0.053255334,0.7015433,0.9575284679983178,1.0,0.00040649580293083477,0.0002499791684026331
NTSR1,0.05309067,0.4522587,0.9576596649035892,1.0,0.0006351496920794292,0.0004791267394383801
TMEM45B,0.053087573,0.19381008,0.9576621327478916,1.0,0.001051807890083535,0.000895758686776102
ARRDC4,0.053083323,0.3541377,0.9576655188605017,1.0,0.0006351496920794292,0.0004791267394383801
LGALS7,0.053078532,1.8390356,0.9576693354120711,1.0,0.00021849149407532367,6.249479210065827e-05
CCL14,0.052904435,1.2275943,0.957808051936759,1.0,0.0002388162842218654,8.332638946754438e-05
SUSD2,0.051886164,0.19301794,0.9586193997538768,1.0,0.0011940814211093271,0.0010415798683443046
PDLIM3,0.05187597,0.4476693,0.9586275211983062,1.0,0.0005690941241031686,0.0004166319473377219
TM4SF19,0.05186686,0.10892395,0.9586347817158661,1.0,0.0011940814211093271,0.0010415798683443046
SERINC4,0.051531877,0.26890224,0.9589017013805832,1.0,0.0008180728033983049,0.000666611115740355
DEFB1,0.051517073,-0.042934082,0.9589134963459588,1.0,0.0008180728033983049,0.000666611115740355
GRB7,0.051202152,0.19047332,0.9591644356439986,1.0,0.001275380581695494,0.001124906257811849
BICDL2,0.051046856,0.084073156,0.9592881848769163,1.0,0.0023373508668522998,0.00218731772352304
FCGBP,0.050940752,0.03107186,0.9593727321109827,1.0,0.008002886120200808,0.007853512207316057
ANKRD53,0.05085835,0.24193086,0.9594383957228213,1.0,0.0011077010629865246,0.0009582534788767602
TINAGL1,0.0508344,0.4770159,0.9594574806966034,1.0,0.0004827137659803663,0.0003333055578701775
FABP3,0.050830435,0.74590456,0.9594606376117999,1.0,0.0002743846669783135,0.00012498958420131655
CHSY3,0.050321393,0.536846,0.9598662777865788,1.0,0.0005436881364199915,0.00039580034997083576
ZNF711,0.050315123,0.23304242,0.9598712715822909,1.0,0.0007520172354220443,0.0006041163236396967
TRNP1,0.05014027,0.65487516,0.9600106105968497,1.0,0.0003556838275644804,0.00020831597366886094
ADGRL4,0.049971968,0.8802109,0.96014472734597,1.0,0.00037600861771102214,0.00022914757103574703
ERICH3,0.049813427,0.22377758,0.960271067331268,1.0,0.0010213207048637223,0.0008749270894092159
POSTN,0.0497938,0.19549966,0.9602867092208239,1.0,0.0008129916058616695,0.000666611115740355
TM4SF18,0.049619373,1.3908185,0.9604257074533561,1.0,0.0002083290990020528,6.249479210065827e-05
DMKN,0.049496163,0.08006496,0.9605238937977688,1.0,0.002936932176175281,0.0027914340471627366
THEGL,0.04945669,0.37266624,0.9605553502920621,1.0,0.0006453120871527002,0.0004999583368052662
C5AR1,0.04911285,0.18274638,0.9608293630583058,1.0,0.0011026198654498893,0.0009582534788767602
FFAR2,0.04910352,1.1869681,0.9608367967990981,1.0,0.000269303469441678,0.00012498958420131655
NEIL1,0.049103413,-0.114226535,0.9608368829042236,1.0,0.004415560659336192,0.004270477460211649
CLEC5A,0.049103305,1.1075228,0.9608369690093498,1.0,0.000269303469441678,0.00012498958420131655
CLEC4E,0.049102154,0.21605627,0.9608378874640567,1.0,0.0004776325684437308,0.0003333055578701775
CLPS,0.04893389,2.2970672,0.960971982408384,1.0,0.00028962825958821973,0.00014582118156820264
IGF2,0.04893187,1.2865406,0.9609735897175029,1.0,0.00028962825958821973,0.00014582118156820264
MUC2,0.04825085,0.583533,0.9615163238903861,1.0,0.0005792565191764395,0.00043746354470460794
PPIC,0.04824707,0.4426267,0.9615193376951381,1.0,0.0005792565191764395,0.00043746354470460794
UPB1,0.047911152,0.21778736,0.9617870518546269,1.0,0.0010365642974736286,0.000895758686776102
TMPRSS2,0.047723763,0.5666026,0.961936396150944,1.0,0.0004319017906140119,0.0002916423631364053
GPR88,0.04771944,1.4564139,0.9619398405863939,1.0,0.00022357269161195912,8.332638946754438e-05
ALOXE3,0.047562808,0.42403138,0.9620646731467091,1.0,0.0006605556797626064,0.0005207899341721523
STATH,0.04737758,1.8578206,0.9622122976756124,1.0,0.0002642222719050426,0.00012498958420131655
TAFA1,0.04705949,0.23137873,0.9624658141777128,1.0,0.0011381882482063373,0.0009999166736105324
CAVIN2,0.047027867,0.4592919,0.9624910167732922,1.0,0.00030487185219812605,0.00016665277893508876
DMRTA1,0.0465078,3.0089064,0.9629055158448518,1.0,0.00015751712363569847,2.0831597366886094e-05
MMP12,0.046341192,0.7159309,0.9630383069390855,1.0,0.000386171012784293,0.0002499791684026331
HTN3,0.04633579,2.8472664,0.9630426127634727,1.0,0.0001778419137822402,4.166319473377219e-05
WWC2,0.046167348,0.07516643,0.9631768689079696,1.0,0.0014481412979410987,0.0013123906341138238
SMARCA1,0.045994867,0.54953253,0.9633143411627837,1.0,0.0004268205930773765,0.0002916423631364053
JUP,0.04579462,-0.018797575,0.9634739469859722,1.0,0.0021137781752403407,0.001979001749854179
GJA4,0.04564595,1.1075228,0.9635924466449479,1.0,0.00025914107436840716,0.00012498958420131655
PGA5,0.045300916,0.87145334,0.9638674562152457,1.0,0.00029979065466149063,0.00016665277893508876
FMOD,0.04512851,0.7946381,0.9640048764931133,1.0,0.00032011544480803236,0.00018748437630197485
KLRF1,0.044910472,-0.081694834,0.9641786700358921,1.0,0.009491676998434992,0.009353387217731856
DCHS1,0.04478784,0.23133682,0.9642764188867881,1.0,0.0007774232231052214,0.0006457795183734689
SLC4A1,0.044607185,4.2317553,0.9644204164094738,1.0,0.00017276071624560476,4.166319473377219e-05
MARCO,0.04426799,0.7866191,0.9646907880949305,1.0,0.000421739395540741,0.0002916423631364053
AC009879.3,0.044111393,0.15474424,0.9648156117312392,1.0,0.001275380581695494,0.001145737855178735
CDC42EP1,0.04409497,0.10748061,0.964828702760585,1.0,0.0010670514826934413,0.0009374218815098741
C9orf135,0.043937113,0.18274638,0.9649545321506252,1.0,0.001087376272839983,0.0009582534788767602
CAMSAP3,0.043929297,0.35159734,0.9649607619195348,1.0,0.0006707180748358773,0.0005416215315390384
OSBPL5,0.043506905,0.013496866,0.9652974596983291,1.0,0.010711164407227495,0.010582451462378135
FAM3D,0.043399613,0.7719144,0.9653829844483486,1.0,0.00031503424727139694,0.00018748437630197485
SNORC,0.04324219,0.27947167,0.965508473145524,1.0,0.0009603463344240971,0.0008332638946754438
TRPM8,0.043234773,0.25828913,0.9655143872987748,1.0,0.0007520172354220443,0.0006249479210065828
HSD17B13,0.04322685,0.68702203,0.9655207033868656,1.0,0.0003353590374179387,0.00020831597366886094
STK32B,0.043222383,16.954912,0.9655242633647428,1.0,0.00012702993841588584,0.0
ARL14,0.043049976,2.8713927,0.9656616962611501,1.0,0.0001473547285624276,2.0831597366886094e-05
RASGEF1C,0.04270516,1.6275105,0.9659365651100259,1.0,0.00018800430885551107,6.249479210065827e-05
CD300LF,0.042531278,1.0349281,0.9660751781787559,1.0,0.0002083290990020528,8.332638946754438e-05
LRP6,0.04219392,0.503725,0.9663441099750965,1.0,0.00045730777829718907,0.0003333055578701775
TMPRSS11E,0.042180847,0.10199784,0.9663545319848807,1.0,0.00045730777829718907,0.0003333055578701775
PPL,0.042015534,0.9120877,0.9664863149178485,1.0,0.000269303469441678,0.00014582118156820264
ALDH1A3,0.04132126,0.3069081,0.9670397844779591,1.0,0.000350602630027845,0.00022914757103574703
BCAR1,0.041153498,0.58904684,0.9671735245475794,1.0,0.0003709274201743867,0.0002499791684026331
FOLR1,0.040803716,1.2864714,0.9674523775677941,1.0,0.00020324790146541738,8.332638946754438e-05
CILP,0.040803716,1.2864714,0.9674523775677941,1.0,0.00020324790146541738,8.332638946754438e-05
MALL,0.040459044,0.99429804,0.9677271573469076,1.0,0.00024389748175850085,0.00012498958420131655
AIFM3,0.04045883,0.96454716,0.9677273296238366,1.0,0.00024389748175850085,0.00012498958420131655
VCAN,0.040298596,0.09968667,0.9678550733807314,1.0,0.001097538667913254,0.0009790850762436464
NUPR2,0.040287394,0.96456224,0.9678640031280447,1.0,0.0002642222719050426,0.00014582118156820264
GPR153,0.040152986,0.13920236,0.9679711604097909,1.0,0.0015345216560639012,0.0014165486209482543
F3,0.040114485,0.17750362,0.9680018548181946,1.0,0.0004928761610536372,0.0003749687526039497
ELAVL4,0.04011279,0.67726314,0.9680032043395774,1.0,0.0002845470620515843,0.00016665277893508876
CCDC110,0.03994215,0.7488272,0.9681392480498269,1.0,0.00030487185219812605,0.00018748437630197485
PXT1,0.03978386,0.110618174,0.9682654439203863,1.0,0.0013668421373549317,0.0012498958420131656
PRR15L,0.03976942,0.66499215,0.9682769580769686,1.0,0.0003251966423446678,0.00020831597366886094
SNAI2,0.039592147,2.7193797,0.9684182869908009,1.0,0.00013719233348915674,2.0831597366886094e-05
ANKRD30A,0.039424352,-0.9385433,0.9685520651110302,1.0,0.00036584622263775125,0.0002499791684026331
EPGN,0.039422948,0.2641053,0.9685531849573739,1.0,0.0005741753216398041,0.00045829514207149406
PLEKHH2,0.039265413,0.26002043,0.9686787804248704,1.0,0.0008028292107883986,0.000687442713107241
CD163,0.0392576,0.20964257,0.9686850114045304,1.0,0.0005945001117863458,0.0004791267394383801
SYT1,0.03924791,1.7719145,0.9686927355248272,1.0,0.0001778419137822402,6.249479210065827e-05
TDRD1,0.03907482,1.2499421,0.9688307364732043,1.0,0.00019816670392878194,8.332638946754438e-05
CELA3B,0.038904358,2.1185129,0.9689666421895743,1.0,0.00021849149407532367,0.00010415798683443047
ANXA3,0.03890425,0.11019201,0.9689667283333528,1.0,0.000843478791081482,0.0007291059078410133
FCGR2A,0.038601827,0.06634414,0.9692078461847846,1.0,0.0021341029653868825,0.002020664944587951
PPP1R27,0.038557995,0.88511705,0.9692427922834682,1.0,0.00025914107436840716,0.00014582118156820264
CDH3,0.038557492,0.8296148,0.9692431942931641,1.0,0.00025914107436840716,0.00014582118156820264
