gene,scores,logfoldchanges,pvals,pvals_adj,pct_neg,pct_pos
TBX21,-12.129858,-0.51962674,7.337662860486742e-34,1.6098713004316686e-32,0.24815458810406482,0.3566417741570491
GMFG,-12.1560135,-0.75857127,5.329645770339656e-34,1.1712200387490713e-32,0.5601194186542436,0.662367051369088
GTF3A,-12.178975,-1.2814319,4.023050300783956e-34,8.855304683275355e-33,0.36570322495981106,0.47137361393980537
PYURF,-12.181127,-0.53521353,3.918320446661967e-34,8.638872187387243e-33,0.27167743840425185,0.38334464811043223
RABAC1,-12.183412,-0.57573426,3.8100604419901733e-34,8.413935440879445e-33,0.3887667727436764,0.49536094138945463
NEDD8,-12.183887,-0.7965902,3.787913997286286e-34,8.378741568095715e-33,0.42560939601719106,0.5279474994342611
RPN2,-12.200824,-0.82652104,3.076953225974269e-34,6.81729554648125e-33,0.23329287096880025,0.3455532926001358
ZEB2,-12.216334,-0.75838685,2.542950930836534e-34,5.6434271233186436e-33,0.39322856861651523,0.49762389680923286
MOB1A,-12.244615,-0.63748133,1.7952855331630994e-34,3.9907393243772164e-33,0.29224762967094253,0.40484272459832543
OSTC,-12.249824,-1.1187307,1.6836175820865114e-34,3.7486884546358576e-33,0.2702667235326925,0.37949762389680924
CCT2,-12.259315,-0.5618535,1.497610052191278e-34,3.340041724663953e-33,0.2264689478691644,0.3358225842950894
HNRNPR,-12.261222,-1.0660104,1.4627796079291234e-34,3.267762458574116e-33,0.2806010301499295,0.3901335143697669
CACYBP,-12.26914,-2.2431633,1.3265388671300341e-34,2.9683232063325956e-33,0.3079295298710672,0.41615750169721655
EIF3I,-12.273918,-1.1902046,1.250528588646175e-34,2.802887416379209e-33,0.2820117450214888,0.3919438787055895
TMED10,-12.284226,-0.2744784,1.1009249382020052e-34,2.4716772364658332e-33,0.30619074177356387,0.41932563928490607
SMDT1,-12.287192,-0.75672793,1.0612858378179595e-34,2.386654968279621e-33,0.3083560250647945,0.4172889794071057
RNF7,-12.290381,-1.2826781,1.0202380785168843e-34,2.2981756917242604e-33,0.30228667038482987,0.4147997284453496
SEC11A,-12.298772,-0.78538805,9.19612413902862e-35,2.0749716222059058e-33,0.38414094025786555,0.49241909934374295
NDUFB10,-12.302003,-0.75754076,8.835571899523553e-35,1.9969576489157674e-33,0.30077753354548736,0.41276306856754924
NOP10,-12.308616,-0.71637875,8.140745823698115e-35,1.8430047550194406e-33,0.35353170827728747,0.46254808780267026
EIF1AX,-12.310665,-0.66544706,7.936674881138485e-35,1.7998244398521275e-33,0.28670319215248846,0.3946594252093234
ARHGEF1,-12.318453,-1.4246647,7.206363492385341e-35,1.636960649878037e-33,0.3785965027394114,0.4824620954967187
SP100,-12.320949,-1.2791158,6.986776870567874e-35,1.589756834984356e-33,0.3633739050556084,0.47273138719167235
EIF3A,-12.324766,-1.621598,6.663657334593029e-35,1.518796088102428e-33,0.2737771070502936,0.38289205702647655
GABARAPL2,-12.344699,-0.15187843,5.202847619906842e-35,1.1878514879086805e-33,0.3159345165841016,0.42792486988006334
RAB2A,-12.346341,-1.2265446,5.097743711935443e-35,1.165828066188897e-33,0.26764213772514023,0.37859244172889794
NDUFV1,-12.358063,-0.598024,4.4064727175365516e-35,1.0094488349358352e-33,0.23047144122568158,0.3419325639284906
NDUFB4,-12.362489,-0.7006748,4.170429570887689e-35,9.570001054419658e-34,0.32138053213477247,0.4313193030097307
TXN,-12.364027,-1.2195897,4.091347005006381e-35,9.40452217011092e-34,0.2992683967061448,0.4059742023082145
ECH1,-12.36619,-1.3538334,3.982669282372184e-35,9.170333895400662e-34,0.2993996259965224,0.41140529531568226
LEPROTL1,-12.373156,-1.5707049,3.6518702395530904e-35,8.423023101246127e-34,0.3812538958695581,0.4890246662140756
MLF2,-12.3800745,-1.1063806,3.3503194194625466e-35,7.740729439521943e-34,0.19467865227518782,0.31002489250961757
TCEA1,-12.398582,-0.62854296,2.6598829260708884e-35,6.156054943649142e-34,0.26970899904858764,0.38334464811043223
NDUFAB1,-12.400961,-0.9886443,2.5820765274679584e-35,5.98624717957477e-34,0.2253863062235491,0.337632948630912
NOL7,-12.407407,-1.1215347,2.3824383046640435e-35,5.532915670366943e-34,0.18185098914077621,0.29689975107490385
SPCS2,-12.407554,-0.63856137,2.3780931846830541e-35,5.5323467829186985e-34,0.3842065549030544,0.4930979859696764
ANAPC11,-12.41037,-0.924364,2.2958932381432116e-35,5.350343257731667e-34,0.28696565073324365,0.3978275627970129
KHDRBS1,-12.420892,-0.7603201,2.0130525742479604e-35,4.699328440195109e-34,0.26554246907909845,0.3749717130572528
EID1,-12.421803,-1.8606327,1.9902254322069209e-35,4.654092158885266e-34,0.3395885961746662,0.4491966508259787
DDX24,-12.451527,-1.5438457,1.371953169205137e-35,3.213847936125853e-34,0.41048522030117124,0.520479746548993
CCL5,-12.458812,-8.220024,1.2522294557519397e-35,2.938492529819291e-34,0.8248417046684821,0.835030549898167
CHST12,-12.4610615,-0.8726753,1.2173883117439597e-35,2.8617108868225174e-34,0.4099274958170664,0.5195745643810817
ARF4,-12.463429,-1.1668473,1.1817687095595624e-35,2.7828281323014268e-34,0.2699714576293429,0.38243946594252093
PSMA1,-12.473797,-0.5819856,1.0376132357484504e-35,2.447642550691231e-34,0.2881467143466422,0.3994116315908577
ERH,-12.476364,-0.8247133,1.0047010714525746e-35,2.374156139598877e-34,0.3322397559135199,0.44240778456664404
S1PR5,-12.479189,-0.7304054,9.696889881531231e-36,2.2954409679210686e-34,0.3104885010334307,0.41887304820095045
PKM,-12.5087595,-1.1612083,6.686016481254798e-36,1.5854906921189979e-34,0.29313342738099146,0.40031681375876893
SRRM1,-12.511334,-1.0805863,6.472778547713148e-36,1.5376267771882659e-34,0.40530166333125556,0.5102964471599909
STK4,-12.514022,-1.4812291,6.257418113743307e-36,1.489088934898385e-34,0.50920245398773,0.608735007920344
TUBA4A,-12.52008,-1.8586384,5.797665725349201e-36,1.3821184387303317e-34,0.3575670089563991,0.4663951120162933
C12orf75,-12.533007,-0.5286095,4.9259432599788e-36,1.176384998352105e-34,0.3676060496702864,0.47612582032133965
ARPC5L,-12.550183,-0.99960977,3.9659196736025546e-36,9.487970595021147e-35,0.3950329713592074,0.5023761031907671
BAX,-12.556955,-0.7475981,3.6407660177096685e-36,8.725551665534024e-35,0.3157048653259408,0.4252093233763295
SPN,-12.557662,-0.91378003,3.608386447279318e-36,8.663337781697481e-35,0.3478560414684558,0.4575695858791582
XBP1,-12.559227,-1.1807313,3.537726642159745e-36,8.508831654663358e-35,0.46468291722712507,0.5686806969902692
EPC1,-12.559776,-0.8346852,3.5132386234890727e-36,8.465022990488939e-35,0.335586102818149,0.4478388775741118
BUD31,-12.566518,-0.88027376,3.2262288485275006e-36,7.787389240282927e-35,0.2907713001541944,0.4075582711020593
HMGN3,-12.585949,-0.94456685,2.5229181321832325e-36,6.100669239704006e-35,0.39568911781109545,0.506449422946368
CLIC3,-12.603846,-0.9258114,2.010948355423412e-36,4.87140505560648e-35,0.5497851120370066,0.6358904729576828
HNRNPUL1,-12.604966,-0.82041806,1.9825856627989284e-36,4.811336033839198e-35,0.27800925166497165,0.3896809232858113
SON,-12.609149,-1.2262133,1.8801122943568255e-36,4.570874808604801e-35,0.529707030609232,0.6270649468205476
SF3B1,-12.609725,-1.7540066,1.8664229160590873e-36,4.545784188878207e-35,0.3534004789869099,0.46820547635211585
M6PR,-12.61927,-0.721808,1.6534685880782517e-36,4.034403554961998e-35,0.23785308880942227,0.35551029644716
MRPS6,-12.625187,-1.1194273,1.53376492405381e-36,3.7491105290322564e-35,0.2904760342508448,0.4019008825526137
FKBP8,-12.634913,-0.6913413,1.3554383902556186e-36,3.3192250816187046e-35,0.32187264197368853,0.4342611450554424
ST13,-12.654336,-0.8042798,1.0586642919201205e-36,2.5971922347051245e-35,0.3139004625832486,0.42588821000226296
CCT6A,-12.66433,-0.71406347,9.321287832486811e-37,2.2909314521629243e-35,0.23447393458219876,0.34758995247793617
BCAP31,-12.722611,-1.1595881,4.428087772620022e-37,1.090295407225583e-35,0.30064630425510974,0.4145734329033718
ILF2,-12.738028,-1.2643219,3.634669477618355e-37,8.965739535924034e-36,0.2499917981693514,0.3654673002941842
TSC22D3,-12.741029,-6.383626,3.497507379332856e-37,8.643199096948392e-36,0.7362619336635937,0.8033491740212718
HNRNPM,-12.745463,-1.1664355,3.304211528782881e-37,8.180500212452737e-36,0.3295823627833733,0.4392396469789545
SSBP1,-12.746726,-0.7048623,3.25116090964535e-37,8.063954807692041e-36,0.2988419015124176,0.4145734329033718
TUBB4B,-12.751382,-1.4621563,3.0626646851197766e-37,7.610411527867615e-36,0.3310914996227158,0.446254808780267
RAB7A,-12.777343,-0.7717384,2.1943806956878616e-37,5.462874303859099e-36,0.3195105147468915,0.4326770762615976
VDAC2,-12.805991,-1.3475066,1.5177621383957725e-37,3.78542782502295e-36,0.27715626127751714,0.39217017424756734
CLEC2B,-12.812862,-1.1160284,1.3891391790336301e-37,3.471047211611254e-36,0.5241297857681835,0.6250282869427473
SUN2,-12.814853,-0.99316126,1.3539578740117482e-37,3.3894162512134544e-36,0.3872576359043339,0.49490835030549896
ADRM1,-12.824626,-0.7553666,1.1936065880448951e-37,2.9935564484181727e-36,0.22952002887044387,0.34826883910386963
UXT,-12.826726,-0.7373935,1.1617085236246538e-37,2.9189819570330457e-36,0.3676388569928808,0.48065173116089616
CAPZA1,-12.828071,-1.6865742,1.1417154668399504e-37,2.874098282476017e-36,0.3123585184213116,0.42679339217017426
PLEK,-12.839335,0.11696778,9.871811366132437e-38,2.4897261824901864e-36,0.36639217873429347,0.4777098891151844
HSPA9,-12.841523,-0.3924264,9.59680076177768e-38,2.424899488364536e-36,0.2433975263278764,0.3573206607829826
ZFP36L1,-12.870742,-0.89152473,6.5767031903059e-38,1.6649053686078333e-36,0.4199009218857649,0.5247793618465716
IGFBP7,-12.886148,-0.8467034,5.386727309599896e-38,1.366223902038184e-36,0.2961188937370821,0.4098212265218375
NCOR1,-12.899713,-0.49338445,4.5177895729489705e-38,1.1479950039133796e-36,0.34119615498179195,0.45621181262729127
PA2G4,-12.9156275,-0.84459776,3.674373950037791e-38,9.35440145431319e-37,0.30044946031954334,0.41593120615523876
TMED9,-12.929338,-0.7252683,3.0745175333586095e-38,7.842053889906942e-37,0.30363177061120045,0.418194161575017
NONO,-12.935606,-0.75828123,2.833808402931152e-38,7.241775905445082e-37,0.24851546865260327,0.36501470921022855
SPON2,-12.937772,-2.0452647,2.7550602766981e-38,7.05389531565227e-37,0.5232111807355402,0.5999094817832089
CARD16,-12.942436,-0.728971,2.592763088408479e-38,6.650979534580914e-37,0.3577638528919655,0.47273138719167235
SH3BGRL,-12.946956,-0.76528484,2.444572821092184e-38,6.282784966666065e-37,0.36370197828155243,0.47884136682507356
SET,-12.962464,-1.3551121,1.997255913854728e-38,5.142933978175925e-37,0.40139759194252156,0.505091649694501
SRSF10,-12.996885,-1.1407801,1.274280369493281e-38,3.287545893990983e-37,0.276008004986713,0.3919438787055895
SASH3,-13.011427,-1.6975724,1.0535619970850833e-38,2.7233164802047953e-37,0.24113382106886258,0.36026250282869426
ACTR2,-13.039128,-1.0224177,7.329061544705474e-39,1.8981003344090394e-37,0.3733801384469013,0.48676171079429736
ELF1,-13.054683,-2.710132,5.975821596281674e-39,1.5506107845890122e-37,0.44844329254289556,0.556234442181489
AURKAIP1,-13.059831,-0.8508275,5.5851755054428346e-39,1.4520380172435486e-37,0.28043699353695745,0.3976012672550351
CCT7,-13.06199,-1.5751603,5.4289737075797377e-39,1.4141533250265137e-37,0.22151504215740953,0.33966960850871236
TBCB,-13.079833,-0.66326857,4.29381177333063e-39,1.1206267361228276e-37,0.29854663560906797,0.4190993437429283
MDH2,-13.142321,-0.6629221,1.8835959848018606e-39,4.925457485064246e-38,0.27938715921393653,0.3971486761710794
APBB1IP,-13.172254,-1.1744071,1.2675647064898149e-39,3.321019531003315e-38,0.2710869065975526,0.3901335143697669
SDCBP,-13.177245,-1.4485177,1.18644913077353e-39,3.114544381620086e-38,0.38548604048423607,0.5014709210228558
TLN1,-13.188123,-1.0487391,1.0271095429296183e-39,2.7015183358185845e-38,0.3383747252386733,0.45259108395564607
TMEM258,-13.192727,-0.73950475,9.662498571126997e-40,2.546408070707355e-38,0.40996030313966075,0.5175379045032813
SHISA5,-13.2008095,-0.7563529,8.679734117037021e-40,2.2918914372050983e-38,0.27115252124274136,0.3948857207513012
MORF4L1,-13.201953,-1.0510567,8.548997790658863e-40,2.2617966115560793e-38,0.4646173025819363,0.5750169721656483
NUDC,-13.214717,-0.69981307,7.215756326520898e-40,1.912813361763192e-38,0.24969653226600177,0.36773025571396245
CCDC85B,-13.22107,-0.8085347,6.6313944434068635e-40,1.7613662445844253e-38,0.3623896853777763,0.4763521158633175
VASP,-13.2262125,-0.735112,6.1930767711471326e-40,1.6481890507512476e-38,0.28919654866966304,0.40710568001810366
CLTA,-13.245236,-0.9838172,4.807639277924051e-40,1.2820054699017633e-38,0.2652143958531544,0.38357094365241007
ICAM3,-13.263973,-0.5348995,3.745130244733694e-40,1.0006543047958759e-38,0.3900462583248581,0.5078071961982349
TAPBP,-13.2813015,-1.7273109,2.9718332478510726e-40,7.956140081994945e-39,0.4358452806666448,0.5446933695406201
RAB1B,-13.301171,-0.9662805,2.2787030981385793e-40,6.112632386318857e-39,0.19625340375971917,0.3179452364788414
HIGD2A,-13.325339,-0.8067059,1.6488052817274733e-40,4.431738977360318e-39,0.36822938879958006,0.4881194840461643
C19orf53,-13.343211,-0.6990092,1.2974709434290697e-40,3.494366355227233e-39,0.3667530592828319,0.48404616429056346
CSDE1,-13.354849,-1.6860186,1.1098380982226265e-40,2.9950090918635796e-39,0.3205931563925068,0.4378818737270876
ARL6IP4,-13.363637,-0.77792126,9.862452563243049e-41,2.666815078874518e-39,0.39792001574751484,0.5132382892057027
PPP4C,-13.368096,-1.465367,9.28875093967797e-41,2.5167292455637523e-39,0.2679702109510843,0.38764426340801084
SRSF3,-13.369602,-2.7460206,9.102612346100334e-41,2.4712585188316256e-39,0.5263934910271972,0.6263860601946142
CD55,-13.374955,-0.77089316,8.470439945922206e-41,2.3042670602888775e-39,0.33086184836455496,0.4430866711925775
TUFM,-13.377015,-0.935103,8.239034728371154e-41,2.245844355351757e-39,0.27656572947081787,0.3969223806291016
SKAP1,-13.403925,-1.4031291,5.734824384869619e-41,1.5663964660940437e-39,0.33942455956169415,0.45824847250509165
NFE2L2,-13.407449,-1.7382964,5.46879967136071e-41,1.4967649891616646e-39,0.3441816213378826,0.4546277438334465
CYCS,-13.409611,-1.2124472,5.311714335505717e-41,1.4567268603450943e-39,0.4950624979495423,0.604887983706721
ZYX,-13.423162,-0.5102993,4.4242024679380946e-41,1.2157996720954933e-39,0.20458646369869754,0.3292600135777325
UQCR11,-13.427958,-0.8578437,4.146917446520819e-41,1.1419256552225594e-39,0.48131622978248745,0.5935732066078299
LMAN2,-13.44877,-1.1067,3.130394425891604e-41,8.637712063099266e-40,0.3409336964010367,0.45779588142113603
CDC42SE1,-13.461186,-0.62657815,2.646323428376898e-41,7.3169758235839105e-40,0.4558577474492307,0.5659651504865354
TNFAIP3,-13.496267,-5.710106,1.6450216116808555e-41,4.5577570033695654e-40,0.48528591581641023,0.5922154333559629
PDIA6,-13.5006895,-1.0473733,1.5491916756992124e-41,4.301078864240633e-40,0.30596109051540304,0.4233989590405069
RNPS1,-13.512748,-1.1432391,1.3151993831853638e-41,3.6589660365608484e-40,0.3246940717168072,0.44331296673455534
DEK,-13.516908,-1.0797273,1.2429113653650362e-41,3.4650006307583537e-40,0.35093992979232963,0.46435845213849286
GYPC,-13.527658,-0.7519976,1.073907433439621e-41,3.000048240041575e-40,0.40608903907352123,0.5200271554650373
TERF2IP,-13.539139,-1.1520029,9.185918337922601e-42,2.5714853969624412e-40,0.3711492405104819,0.4881194840461643
RAB5C,-13.555828,-0.7723749,7.318182962224625e-42,2.0528948588211405e-40,0.26216331485187494,0.3860601946141661
REL,-13.579704,-2.8895166,5.283964525636661e-42,1.4853444446753222e-40,0.4412256815721269,0.5544240778456664
ATP6V1F,-13.622309,-0.6798894,2.950886344199552e-42,8.329771849850326e-41,0.33506118565663856,0.4584747680470695
UFC1,-13.638296,-0.7710314,2.370336984377479e-42,6.705022417233821e-41,0.3453954922738755,0.46797918081013806
NUCB1,-13.652015,-1.2068366,1.963727013383895e-42,5.566506006636321e-41,0.2339490174206883,0.3595836162027608
HLA-F,-13.65525,-0.7523723,1.8784491712480514e-42,5.335982035294728e-41,0.5002788622420524,0.6066983480425435
SNRPD2,-13.674217,-0.8653503,1.447563491845888e-42,4.120669661492946e-41,0.5528690003608806,0.6591989137813985
SNX3,-13.677639,-1.102946,1.3810476717098397e-42,3.9396355675223823e-41,0.34854499524293825,0.46707399864222676
RHOC,-13.689544,-1.3039392,1.172425560305063e-42,3.35159705194835e-41,0.37652964141596407,0.49106132609187597
RHOG,-13.708349,-0.6273795,9.049357176830542e-43,2.592419880827484e-41,0.32147895410255567,0.4439918533604888
GSTK1,-13.714669,-0.81137794,8.294345022913992e-43,2.3811829232803933e-41,0.3449361897575539,0.46911065852002715
TCF25,-13.727216,-0.93703955,6.976358051350821e-43,2.0070788739206103e-41,0.4157015845936813,0.5317945236478842
SEC61G,-13.730178,-0.7354915,6.696916731860326e-43,1.930801227841696e-41,0.4057609658475772,0.5234215885947047
HSPD1,-13.733148,-5.206405,6.427903523455382e-43,1.8572098981152779e-41,0.3566484039237558,0.47227879610771667
SLA2,-13.769945,-1.5000407,3.8650661190102725e-43,1.1191274065194335e-41,0.24644860732915586,0.3681828467979181
ACTN4,-13.785093,-0.8601907,3.133594069868772e-43,9.092813932202008e-42,0.314261343131787,0.4374292826431319
EIF4H,-13.795358,-1.3917016,2.718027196456229e-43,7.903952793487908e-42,0.26016206817361637,0.38424983027834353
AKAP13,-13.800533,-1.2425267,2.5297497245738115e-43,7.372335428439403e-42,0.44598274334831534,0.5605340574790677
PAIP2,-13.8036175,-1.0549045,2.423780810182822e-43,7.07880399822442e-42,0.3971654473278436,0.5164064267933922
KMT2E,-13.845089,-1.8910115,1.362120816784432e-43,3.986788759408317e-42,0.4657983661953348,0.5786377008372935
CD164,-13.849369,-1.9308158,1.2833418924118605e-43,3.764376555285486e-42,0.44519536760604966,0.5634758995247794
BHLHE40,-13.854069,-1.4923531,1.2020563331869376e-43,3.533626602111405e-42,0.31718119484268886,0.43584521384928715
SDF4,-13.856046,-0.9758582,1.1694094515734256e-43,3.445161949799177e-42,0.2691840818870772,0.39262276533152296
APOBEC3G,-13.858079,-2.1367738,1.1367590084852627e-43,3.356299628335153e-42,0.45966339687018143,0.5732066078298258
CYTIP,-13.869242,-1.7449629,9.72993779837618e-44,2.8790800595063555e-42,0.5225878416062465,0.6311382665761485
TUBB,-13.89601,-1.345689,6.697207956994094e-44,1.9860533398620068e-42,0.3465437485646796,0.46481104322244854
MAP3K8,-13.90441,-1.6609896,5.955600726458959e-44,1.7700202775795316e-42,0.3485778025655326,0.4677528852681602
LAMP1,-13.926811,-0.7707283,4.353630574831685e-44,1.2967668288345236e-42,0.29359272989731305,0.4190993437429283
SRSF9,-13.92889,-0.87763596,4.228772848276327e-44,1.2623635407476214e-42,0.3066828516124799,0.428377460964019
TMED2,-13.931385,-1.0678151,4.0835648752966327e-44,1.2217193095870834e-42,0.3130474721957941,0.4383344648110432
CCT4,-13.9349165,-1.5973841,3.8865531941232585e-44,1.1653613832956695e-42,0.28991830976673993,0.4138945462774383
SF3B2,-13.935299,-1.2022972,3.865779168479544e-44,1.1617139937704785e-42,0.3352252222696106,0.45779588142113603
RBX1,-13.940904,-0.8320127,3.573858732086177e-44,1.0763856221437229e-42,0.3234473934582199,0.44648110432224486
RPN1,-13.956064,-0.851416,2.889556182781708e-44,8.72232249983749e-43,0.18109642072110496,0.30866711925775064
EIF4B,-13.9853325,-1.2125492,1.9157915978256124e-44,5.795913907950895e-43,0.32718742823398184,0.45304367503960175
NR3C1,-13.999852,-0.58406043,1.5619462191711363e-44,4.73603153601711e-43,0.2732521898887832,0.3980538583389907
MAGOH,-14.022866,-0.7528994,1.1295825322948403e-44,3.43276060996718e-43,0.27823890292313247,0.4073319755600815
RASSF5,-14.069823,-1.4978404,5.821498609319158e-45,1.7731259759716343e-43,0.3290246382992684,0.45213849287169044
AP2M1,-14.074354,-0.85232794,5.460155163526837e-45,1.6668297199427062e-43,0.3067484662576687,0.4335822584295089
PHB2,-14.095909,-1.2097135,4.024303233622045e-45,1.2312907830218196e-43,0.22243364719005282,0.35143697669155916
IFITM3,-14.098559,-1.2344016,3.8760284503532996e-45,1.1886193609231154e-43,0.34208195269184083,0.4632269744286038
MBNL1,-14.099429,-1.9194709,3.8285439248588307e-45,1.1767321908455625e-43,0.4345329877628687,0.5535188956777551
FAM177A1,-14.103067,-1.9610507,3.636122899371656e-45,1.1201416959183049e-43,0.3738722482858174,0.4921928038017651
DOK2,-14.11251,-1.953152,3.18055314208219e-45,9.82041271078146e-44,0.40749975394508053,0.5263634306404164
PSAP,-14.115323,-1.1510406,3.056124292979e-45,9.457863551643498e-44,0.3752173485121879,0.49355057705363203
NDUFB9,-14.121025,-0.7353944,2.818607886522579e-45,8.742868094907852e-44,0.3079295298710672,0.43561891830730937
LGALS1,-14.147629,-1.521408,1.9316212466043796e-45,6.005383751251819e-44,0.476395131393327,0.5775062231274044
NDUFA12,-14.162346,-0.78411824,1.5667574885432995e-45,4.8822768574860825e-44,0.314097306518815,0.43969223806291013
LDHB,-14.173565,-1.6234256,1.3354563866332928e-45,4.1711372742692176e-44,0.34657655588727404,0.4663951120162933
BIN2,-14.17654,-0.75429636,1.2800309915431065e-45,4.0072988790930713e-44,0.502116072307339,0.6193708983933016
UQCRQ,-14.184111,-0.8206362,1.1491378857002132e-45,3.605887788779762e-44,0.37321610183392934,0.49536094138945463
AUP1,-14.184415,-1.138579,1.1441632687944594e-45,3.598646849847003e-44,0.2468751025228831,0.37655578185109756
ABRACL,-14.197427,-0.9959121,9.503908999929748e-46,2.996173928412432e-44,0.32607197926577214,0.451459606245757
PRDX6,-14.209227,-0.92931575,8.03070646723185e-46,2.537665629095067e-44,0.30507529280535417,0.42588821000226296
RBM39,-14.212716,-1.8727082,7.640338571762053e-46,2.4199785997367457e-44,0.6295069059414061,0.7209775967413442
PSMA5,-14.225664,-1.1299767,6.3498647797089925e-46,2.0159700111203163e-44,0.2826350841507825,0.4068793844761258
SLA,-14.226203,-2.5233738,6.301176998633355e-46,2.0052306896830155e-44,0.4167514189167022,0.5360941389454628
VCP,-14.24873,-1.4165777,4.565122917709616e-46,1.456198664980044e-44,0.2735146484695384,0.40031681375876893
HNRNPU,-14.25101,-0.9642028,4.418441455818693e-46,1.4127495394161521e-44,0.41816213378826156,0.5338311835256846
PRKCH,-14.254108,-1.0721325,4.2266858113928136e-46,1.3546477827345185e-44,0.3851251599356976,0.5082597872821906
CAST,-14.256875,-0.7063524,4.062416213297316e-46,1.3050995706195403e-44,0.35632033069781177,0.4804254356189183
ERP29,-14.261216,-1.0298938,3.8174345629751775e-46,1.229323259146159e-44,0.3290902529444572,0.45598551708531343
GPX4,-14.265564,-1.0540043,3.586789429107866e-46,1.1578121953816372e-44,0.3828614546766838,0.498755374519122
NDUFA1,-14.2879505,-0.7624395,2.601537573676648e-46,8.417876854105277e-45,0.43673107837669367,0.5530663045937995
WAS,-14.29467,-0.7825373,2.3622165933630887e-46,7.661872234194268e-45,0.28568616515206197,0.41615750169721655
COX7B,-14.302469,-0.69874305,2.1118053478668694e-46,6.866166158739198e-45,0.43443456579508544,0.5489929848381987
SERPINB1,-14.324356,-1.4529434,1.5414948659927427e-46,5.024007301169101e-45,0.33096027033233816,0.4580221769631138
DAD1,-14.326916,-0.83172333,1.4857341064790512e-46,4.853997651022237e-45,0.3723631114464748,0.4955872369314325
IQGAP1,-14.35655,-1.847094,9.693374943824707e-47,3.174580294102592e-45,0.405826580492766,0.5331522968997511
FCGR3A,-14.358636,-0.63104886,9.40603721084898e-47,3.087972264865822e-45,0.5772776483711164,0.6587463226974428
SELPLG,-14.36271,-1.1066289,8.869012202850367e-47,2.918770284220976e-45,0.34136019159476394,0.4650373387644263
SFPQ,-14.363537,-1.2121878,8.763810862399218e-47,2.8912004881748815e-45,0.37754666841639056,0.4983027834351663
EFHD2,-14.403202,-0.8276017,4.940066089346395e-47,1.633733130969385e-45,0.44742626554246906,0.5618918307309346
VDAC1,-14.411175,-1.4389333,4.401603677434917e-47,1.459234359204652e-45,0.249958990846757,0.37949762389680924
GZMH,-14.425812,-0.26584694,3.5605504746097814e-47,1.1833129939386645e-45,0.531741084610085,0.6245756958587916
PSMB3,-14.427455,-0.7447972,3.4767432020681906e-47,1.1583134821112617e-45,0.3545815426003084,0.48065173116089616
CIB1,-14.458901,-0.96477264,2.202842419011675e-47,7.35716652468429e-46,0.42551097404940785,0.5489929848381987
EIF3L,-14.481002,-1.1279755,1.5975112766046183e-47,5.348689740750897e-46,0.3468390144680293,0.47092102285584975
EIF3H,-14.482605,-0.61331236,1.5606936343684383e-47,5.238417713565507e-46,0.3923755782290607,0.517990495587237
UQCRFS1,-14.482664,-0.94331765,1.5593336036095425e-47,5.238417713565507e-46,0.2686591647255667,0.398959040506902
COPE,-14.501874,-0.74643314,1.1788759269717355e-47,3.9766432206574064e-46,0.3992979232964798,0.5222901108848156
ANP32B,-14.511123,-1.0918322,1.0302051193141693e-47,3.4838490413298462e-46,0.3108165742593747,0.43494003168137585
PSMB6,-14.521503,-0.66994846,8.854624975798993e-48,3.0018958492074322e-46,0.3127522062924445,0.439918533604888
PSMA6,-14.550342,-1.0010858,5.811229417110849e-48,1.975086108943997e-46,0.19933729208359305,0.332428151165422
GHITM,-14.551691,-1.4441036,5.697726406789251e-48,1.9413995557274586e-46,0.3321413339457367,0.45779588142113603
SNRPG,-14.557963,-1.0224898,5.1983646839730276e-48,1.7757350552113434e-46,0.37341294576949574,0.4969450101832994
MAPRE2,-14.582042,-1.5585036,3.654240685415707e-48,1.2514383139166022e-46,0.2787310127620485,0.4111789997737045
CSNK2B,-14.584401,-0.85193205,3.530058630745119e-48,1.2119867965558243e-46,0.28568616515206197,0.41185788639963794
SYTL3,-14.588014,-0.657459,3.348049388950468e-48,1.1524293470690984e-46,0.448312063252518,0.5684544014482915
MAP1LC3B,-14.59473,-0.9611635,3.034102080138601e-48,1.047036812463175e-46,0.4242314884682261,0.5480878026702874
THRAP3,-14.602923,-1.0829393,2.6905650726653057e-48,9.308665262941787e-47,0.30258193628817953,0.43064041638379724
CD48,-14.621258,-0.68782324,2.0556746092044942e-48,7.130390103340935e-47,0.48223483481513074,0.6080561212944104
APRT,-14.6216955,-1.0035921,2.0424979948290406e-48,7.102944702120681e-47,0.4510678783504478,0.5713962434940032
DNAJA1,-14.646648,-2.7216768,1.4152687388681256e-48,4.934424055180263e-47,0.4948328466913815,0.6152975786377008
DCXR,-14.654789,-0.9967106,1.2554674100550179e-48,4.38860667457833e-47,0.258423280076113,0.39171758316361166
FKBP1A,-14.655011,-0.7942033,1.2513545454494028e-48,4.385591397856829e-47,0.2924116662839146,0.42181489024666213
EWSR1,-14.656578,-0.7304577,1.2228225266831022e-48,4.2967563418060154e-47,0.28995111708933435,0.42023082145281737
HOPX,-14.709102,-0.98313624,5.635054899431999e-49,1.9852165994265267e-47,0.6385617269774614,0.7255035075809007
ANXA1,-14.742601,-4.940645,3.433018743427904e-49,1.212610521075202e-47,0.5939765755716676,0.6897488119484046
EZR,-14.747851,-1.417181,3.1761637258158016e-49,1.1248287966517746e-47,0.3494636002755815,0.47295768273365013
