gene,baseMean,log2FoldChange,log2FoldChange_unshrunk,lfcSE,stat,pvalue,padj,padj_calibrated
G0S2,1.3404222843940612,0.012808269697429755,-0.45700816142417977,1.9585308960739292,-1.615969645686632,0.10610087616916834,0.37456824514164266,1.0
POLR2M,4.864542932754243,-0.002159900933676626,-0.01760273184786325,0.09531568858181043,-0.14875393829467665,0.8817477980607928,0.9478763933797798,1.0
RPRD2,4.630044744131487,0.021039481319821158,0.0912329867093643,0.11505492379458893,0.8334357417519017,0.40459902409243265,0.720215011250309,1.0
SMUG1,2.447108747670112,0.008409454924500886,0.044095173312163165,0.10913481879173138,0.23588492745873926,0.8135219644112054,0.9147123433997333,1.0
TMPO,10.756873960886653,-0.028461783787217202,-0.0849930737310076,0.10771255025886307,-0.985632995497416,0.3243132404923931,0.6478875861896639,1.0
UBE2J2,8.977935683389244,-0.004870241928266266,-0.016428166767591398,0.07743457115300398,-0.18444295651315956,0.8536659734090519,0.9342275675217865,1.0
KANK2,0.17708640829335223,0.00015676068039463607,-1.776918728751959,1.8723608943391727,-0.6097362444999752,0.5420365410072936,,1.0
IPCEF1,8.20683477566562,0.03922866080702747,0.09528322954301438,0.24168526472766047,1.193805926003727,0.23255389305363372,0.5585918769412923,1.0
SMS,11.081663713744462,-0.13185625546368376,-0.20463436750135058,0.0687258012944663,-2.534589232123003,0.011257925059919547,0.12548293165304392,1.0
PHOSPHO1,0.08626489187502857,0.0008494760676886205,-1.974873151997689,0.20982677269946212,-0.6769522823322343,0.4984362305694441,,1.0
ISYNA1,3.207767762758273,-0.025984343735967527,-0.19629862870228126,0.1253284245548448,-1.44634009682739,0.1480818345766305,0.44727655914312175,1.0
TPT1,526.2301081038554,0.012212782174817015,0.013357055733996247,0.02109026090866796,0.6981642807425277,0.48507446181221625,0.7672614164779419,1.0
AP5M1,5.016324884382792,-0.02109478466125124,-0.09064712544590273,0.13915893106510793,-0.8443800128180302,0.39845708758397724,0.7164606364662491,1.0
ANXA3,0.14900918999046095,-8.119951682670029e-05,-2.1390864605237847,3.0696330484270242,-0.7331265224872985,0.4634812650240272,,1.0
ARL5B,6.75274657426417,0.008613709864887282,0.02607022292978072,0.28682669839902103,0.22940604451694172,0.8185533385826852,0.9166320337098531,1.0
